"","Pert1","Pert2","phospho_value","Category"
"318","NoLif","Bmp4ri",-0.417809100836601,"Final_Model"
"319","NoLif","Gsk3i",-0.981905599664898,"Final_Model"
"320","Jaki","None",-0.502516596111076,"Final_Model"
"321","Jaki","Igfri",-0.945634064611404,"Final_Model"
"322","Jaki","Pi3ki",-1.43795125672445,"Final_Model"
"323","Jaki","Fgf4",-0.581897887117552,"Final_Model"
"324","Jaki","Fgfri",-0.928530550432826,"Final_Model"
"325","Jaki","Meki",-0.502516596111076,"Final_Model"
"326","Jaki","NoLif",-0.378184508943806,"Final_Model"
"327","Jaki","Jaki",NA,"Final_Model"
"328","Jaki","Activin",-1.08447590872953,"Final_Model"
"329","Jaki","Bmp4ri",-1.1272325146839,"Final_Model"
"330","Jaki","Gsk3i",-1.38740326793194,"Final_Model"
"331","Activin","None",0,"Final_Model"
"332","Activin","Igfri",-0.685156955855443,"Final_Model"
"333","Activin","Pi3ki",-1.26517028348694,"Final_Model"
"334","Activin","Fgf4",-0.0827749910543981,"Final_Model"
"335","Activin","Fgfri",-0.489037709704784,"Final_Model"
"336","Activin","Meki",0,"Final_Model"
"337","Activin","NoLif",-0.126986008909779,"Final_Model"
"338","Activin","Jaki",-0.502516596111076,"Final_Model"
"339","Activin","Activin",NA,"Final_Model"
"340","Activin","Bmp4ri",-0.0824976747748009,"Final_Model"
"341","Activin","Gsk3i",-0.761833554546042,"Final_Model"
"342","Bmp4ri","None",-0.162589347763188,"Final_Model"
"343","Bmp4ri","Igfri",-0.766886093621327,"Final_Model"
"344","Bmp4ri","Pi3ki",-1.31644078436291,"Final_Model"
"345","Bmp4ri","Fgf4",-0.243902995941793,"Final_Model"
"346","Bmp4ri","Fgfri",-0.535959610022641,"Final_Model"
"347","Bmp4ri","Meki",-0.162589347763188,"Final_Model"
"348","Bmp4ri","NoLif",-0.181356626651397,"Final_Model"
"349","Bmp4ri","Jaki",-0.526152679515348,"Final_Model"
"350","Bmp4ri","Activin",-0.162589347763188,"Final_Model"
"351","Bmp4ri","Bmp4ri",NA,"Final_Model"
"352","Bmp4ri","Gsk3i",-0.808673603218871,"Final_Model"
"353","Gsk3i","None",-0.623005514299116,"Final_Model"
"354","Gsk3i","Igfri",-0.90339464693852,"Final_Model"
"355","Gsk3i","Pi3ki",-1.30557087786884,"Final_Model"
"356","Gsk3i","Fgf4",-0.670333073481533,"Final_Model"
"357","Gsk3i","Fgfri",-0.901179266681724,"Final_Model"
"358","Gsk3i","Meki",-0.623005514299116,"Final_Model"
"359","Gsk3i","NoLif",-0.695611234643646,"Final_Model"
"360","Gsk3i","Jaki",-0.900374902345436,"Final_Model"
"361","Gsk3i","Activin",-0.623005514299116,"Final_Model"
"362","Gsk3i","Bmp4ri",-0.710213659149698,"Final_Model"
"363","Gsk3i","Gsk3i",NA,"Final_Model"
